Angles-min,Angles-max,Angles-avg,Angles-std,Curves-min,Curves-max,Curves-avg,Curves-std,deltaCurves-min,deltaCurves-max,deltaCurves-avg,deltaCurves-std,hVelocity-min,hVelocity-max,hVelocity-avg,hVelocity-std,vVeclocity-min,vVeclocity-max,vVeclocity-avg,vVeclocity-std,Velocity-min,Velocity-max,Velocity-avg,Velocity-std,Acceleration-min,Acceleration-max,Acceleration-avg,Acceleration-std,Jerk-min,Jerk-max,Jerk-avg,Jerk-std,Angular velocity-min,Angular velocity-max,Angular velocity-avg,Angular velocity-std,
-1.570796,-0.414507,-0.923567,0.590398,-0.031416,-0.008742,-0.020079,0.016033,-0.000907,-0.000907,-0.000907,0.000000,0.000000,15.000000,7.500000,10.606602,-15.000000,-12.000000,-13.500000,2.121320,12.000000,21.213203,16.606602,6.514719,-4.606602,-4.606602,-4.606602,0.000000,NaN,NaN,NaN,NaN,-0.392699,-0.185446,-0.289072,0.146550,
-3.045734,3.141593,0.731519,1.817534,-1.570796,1.154744,-0.035694,0.330685,-1.570796,0.568775,-0.036407,0.261014,-46.000000,84.000000,-2.010989,19.731247,-49.000000,54.000000,1.439560,14.813814,0.000000,87.641314,16.974084,17.989850,-24.830206,27.468498,-0.222407,10.019590,-21.857230,18.754921,0.096218,7.987289,-3.058009,2.896931,0.025535,0.981053,
-1.570796,2.950408,0.239165,1.729495,-1.666081,0.272578,-0.153942,0.417734,-1.064341,0.075600,-0.057222,0.271700,-11.000000,7.000000,-0.294118,3.653161,-11.000000,15.000000,-1.294118,6.141709,0.000000,18.601075,4.946425,5.190490,-7.179217,6.751028,0.047628,3.572942,-6.965123,3.399359,-0.136697,2.967557,-1.199823,0.676259,-0.223793,0.441665,
-2.936716,3.141593,-0.199808,1.838344,-4.712389,1.361729,-0.094555,0.749344,-4.712389,2.200174,-0.090507,0.789064,-63.000000,105.000000,1.927273,24.447112,-52.000000,55.000000,-0.690909,18.442978,0.000000,105.000000,20.250315,22.899887,-28.746053,37.458391,-0.130258,11.552363,-33.102222,15.475262,-0.034533,9.880549,-1.908167,2.650196,0.034443,0.928527,
-3.075024,3.141593,0.019936,1.784833,-3.094010,5.497787,0.001528,0.546454,-3.141593,5.725299,0.021059,0.597244,-72.000000,38.000000,-0.071429,11.966891,-91.000000,55.000000,0.047619,15.793606,0.000000,98.234414,12.665887,15.221026,-37.190046,47.536068,0.075675,8.497864,-39.533885,23.497749,-0.018387,6.820589,-3.041029,2.980717,0.007638,0.898118,
-2.944197,3.141593,-0.416890,1.957174,-1.388401,5.034140,0.329414,1.461583,-2.156955,5.086206,0.299687,1.407845,-8.000000,27.000000,1.103448,6.878252,-20.000000,41.000000,-0.206897,12.289308,0.000000,41.773197,8.646902,11.054575,-16.855470,18.386599,0.271739,6.774192,-17.621034,11.412170,-0.089988,5.719329,-3.042895,3.042895,0.055473,1.206271,
-3.124928,3.141593,-0.722053,2.090726,-2.602576,0.283564,-0.129268,0.641682,-1.163908,1.163908,-0.018280,0.425079,-30.000000,37.000000,-1.166667,13.630632,-28.000000,2.000000,-3.055556,6.915220,0.000000,46.400431,8.772252,12.785232,-16.093880,11.125723,-1.332784,5.519915,-5.730032,6.313800,0.467561,3.021136,-3.093345,3.133260,-0.112121,1.302922,
-3.103150,3.141593,-0.042715,1.886800,-4.712389,5.497787,0.001798,0.777660,-4.712389,3.785094,-0.042772,0.731075,-75.000000,50.000000,-0.468750,15.921570,-62.000000,78.000000,0.744792,21.684855,0.000000,101.237345,16.808343,20.988289,-44.434014,28.675538,0.023686,12.282820,-32.565979,24.926735,-0.040177,10.237480,-2.909769,2.885398,0.025580,0.957142,
-1.723446,1.530414,-1.077948,0.834476,-0.261426,0.038162,-0.019640,0.071831,-0.056288,0.012459,-0.007207,0.020075,-2.000000,30.000000,5.066667,10.024731,-58.000000,49.000000,-11.000000,24.100978,1.000000,65.299311,18.913310,21.336254,-23.520400,19.649655,0.020921,10.459023,-13.667168,18.718417,0.027196,8.337976,-0.765672,1.267621,-0.015455,0.437136,
1.570796,1.570796,1.570796,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
-2.297439,1.473543,-0.600320,1.569522,-1.325818,0.054856,-0.207628,0.425214,-1.316860,0.201654,-0.110609,0.429289,-4.000000,8.000000,0.454545,3.012097,-30.000000,29.000000,-0.181818,14.483219,0.000000,30.083218,9.638689,10.812273,-14.500000,12.805541,-0.156155,8.166789,-12.500000,6.698950,-0.691025,6.590113,-1.423523,1.684077,-0.108247,0.777542,
-1.107149,-1.107149,-1.107149,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
-2.356194,2.466852,-0.413024,1.738554,-1.207776,0.642208,-0.083286,0.397006,-0.535697,0.100469,-0.037863,0.157017,-7.000000,7.000000,-0.857143,3.301681,-43.000000,44.000000,-3.642857,20.231762,1.000000,44.011362,14.377085,14.584481,-21.505681,20.591468,-0.176279,10.959919,-21.048574,17.853765,-0.130656,10.139128,-1.350334,2.056068,-0.130031,0.779126,
-3.116282,3.141593,0.013045,1.808937,-4.712389,5.819538,0.015482,0.725556,-9.502745,6.290589,0.017913,0.780983,-62.000000,62.000000,0.052826,10.320255,-62.000000,82.000000,0.066339,14.882418,0.000000,86.977008,11.324821,14.127700,-37.197075,38.878732,0.002264,8.299525,-31.690140,28.561690,-0.034810,7.033127,-3.070468,3.076698,0.000721,1.021904,
-2.158799,3.141593,0.479646,1.609332,-2.034444,0.870903,-0.080737,0.464894,-1.935901,0.863819,-0.042516,0.438361,-8.000000,11.000000,0.607143,3.467727,-18.000000,14.000000,0.678571,6.923142,0.000000,21.095023,5.540447,5.383433,-6.573003,10.547512,0.024935,4.018923,-8.311444,6.064325,-0.256380,3.395854,-2.650196,0.675075,-0.109377,0.649307,
-2.627141,2.356194,-0.313494,1.892779,-0.666432,0.996965,0.096285,0.476828,-0.419588,0.577819,0.047401,0.306858,-4.000000,18.000000,1.555556,6.521333,-21.000000,1.000000,-3.888889,7.078920,0.000000,21.095023,6.577727,7.981240,-8.222737,7.840771,-1.141662,4.882468,-8.031754,5.406453,0.534971,4.288491,-2.356194,1.409921,0.015053,1.070826,
-2.034444,3.141593,0.609869,1.507481,-0.909831,1.570796,0.048130,0.614572,-0.923911,0.354793,-0.064985,0.344697,-1.000000,4.000000,0.666667,1.435481,-4.000000,7.000000,0.583333,2.644319,0.000000,7.000000,2.107115,2.250672,-1.750000,3.500000,0.238636,1.456546,-1.312500,1.812500,0.052379,1.032008,-1.017222,0.785398,-0.148887,0.533714,
-2.973697,3.141593,0.114922,1.902682,-2.563218,1.107149,-0.062974,0.538127,-1.146874,2.408437,-0.011779,0.398537,-59.000000,54.000000,0.026316,14.214522,-71.000000,60.000000,-1.039474,18.317526,0.000000,71.344236,13.935831,18.490084,-27.658046,28.963914,-0.079781,10.253320,-22.983939,26.127855,-0.172607,8.382311,-2.909769,2.988599,0.009129,0.948979,
-2.896614,3.141593,0.733548,1.648913,-1.151671,1.258535,-0.014896,0.372362,-0.526030,2.258820,0.025904,0.363436,-58.000000,79.000000,-1.259259,22.466063,-30.000000,35.000000,2.277778,10.670744,0.000000,82.861330,15.379688,19.608489,-23.629857,25.922603,-0.044959,9.300324,-18.911811,14.250827,-0.108152,6.846432,-2.233705,2.406922,-0.030289,0.671919,
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
-2.944197,3.141593,-0.744126,1.748676,-1.570796,5.497787,0.393257,1.627030,-1.178097,5.289897,0.486182,1.618626,-36.000000,61.000000,9.142857,22.572740,-23.000000,9.000000,-5.476190,7.814212,0.000000,61.522354,17.218429,19.456412,-18.013628,17.180329,0.000000,10.022114,-14.766462,13.669576,-0.018608,8.270103,-2.176809,2.748894,0.093500,1.075878,
-3.009041,3.141593,0.270055,1.896964,-3.141593,6.038207,0.093123,0.915768,-4.712389,6.046288,0.079803,0.966674,-41.000000,33.000000,-1.021739,11.548254,-27.000000,27.000000,-0.260870,8.739037,0.000000,47.169906,8.938163,11.405633,-20.200972,21.084953,0.021946,5.863552,-14.168737,13.433034,-0.070003,4.428954,-2.958992,3.019103,-0.006136,0.732799,
-3.033322,3.141593,0.133135,1.878562,-3.926991,5.497787,0.015836,0.675052,-3.926991,5.443501,0.027407,0.604590,-92.000000,74.000000,-0.004065,14.741998,-46.000000,36.000000,0.142276,9.400395,0.000000,94.831429,10.730681,13.787559,-37.011389,32.335515,-0.033936,7.633905,-29.940614,19.617471,-0.019367,6.213204,-3.039148,3.023365,-0.010264,1.068641,
-3.071532,3.141593,0.069504,1.840739,-3.605240,4.088366,0.014745,0.529039,-3.384994,4.091535,0.021872,0.479094,-44.000000,56.000000,-0.022222,14.040580,-62.000000,60.000000,0.124444,17.905321,0.000000,73.246160,16.179781,15.962470,-27.372685,31.879664,0.047491,10.082664,-27.233537,24.084218,-0.084743,8.585293,-2.877555,2.980318,0.009711,0.998592,
-1.107149,2.356194,1.201747,1.999562,0.000000,1.224477,0.612238,0.865836,-0.288612,-0.288612,-0.288612,0.000000,-1.000000,0.000000,-0.500000,0.707107,0.000000,1.000000,0.500000,0.707107,0.000000,1.414214,0.707107,1.000000,0.707107,0.707107,0.707107,0.000000,NaN,NaN,NaN,NaN,0.000000,0.865836,0.432918,0.612238,
-2.582993,1.337817,-1.067105,1.618975,-0.161631,2.582993,0.400010,1.071355,-0.008124,2.612078,0.520894,1.169015,-15.000000,7.000000,-3.833333,7.250287,-19.000000,29.000000,-1.000000,16.161683,0.000000,29.832868,12.733360,11.748780,-9.508107,6.695392,-2.983287,6.535189,-7.631788,8.101749,0.909005,6.683443,-1.748308,1.291497,-0.040162,0.991931,
-3.124353,3.141593,0.096792,1.854456,-4.712389,6.265946,0.026859,0.774035,-9.524447,7.120826,0.029273,0.840536,-69.000000,87.000000,-0.058065,16.730201,-56.000000,66.000000,-0.083871,15.852617,0.000000,87.965902,15.720791,16.838634,-30.099672,40.175065,-0.014329,9.934706,-29.524128,28.557086,0.007760,8.151172,-3.132973,3.132973,0.010996,0.999981,
-3.041924,3.141593,-0.002240,1.951604,-2.776802,5.034140,0.034434,0.881570,-2.909769,5.031439,0.009988,0.746506,-48.000000,55.000000,0.757813,12.482268,-34.000000,40.000000,-0.171875,10.879519,0.000000,62.481997,10.987828,12.373217,-26.316570,19.057607,-0.204762,7.096929,-16.342534,12.880922,0.080879,5.648405,-2.862822,2.967207,0.032615,0.999678,
-3.091634,3.141593,-0.182532,1.737372,-2.501149,4.248741,0.026329,0.785165,-3.141593,6.749890,0.051537,1.051850,-23.000000,30.000000,0.327869,9.375005,-20.000000,32.000000,-0.262295,9.951385,0.000000,34.539832,9.562797,9.702000,-11.228393,12.656936,-0.038300,5.968565,-11.786940,11.061143,-0.012167,5.119925,-2.796369,2.903300,0.015699,0.943076,
-3.107124,3.141593,0.434187,2.007888,-4.712389,0.891712,-0.067008,0.726259,-4.712389,2.014715,-0.058084,0.754796,-46.000000,41.000000,-2.163265,15.503154,-56.000000,36.000000,-0.775510,12.232582,0.000000,69.404611,12.372038,15.463466,-18.603681,21.590391,-0.209631,7.772460,-18.045557,9.099846,0.048951,5.255544,-2.935387,2.385572,-0.028115,1.000842,
-3.068993,3.141593,0.221662,1.897503,-2.884269,5.300392,0.069870,0.666991,-2.881219,5.695183,0.056607,0.665191,-73.000000,112.000000,0.183908,17.144431,-93.000000,62.000000,0.379310,14.803412,0.000000,114.756263,13.999615,17.795974,-50.858929,42.877364,0.004754,10.177284,-37.241524,33.008538,-0.087556,8.585752,-2.956272,3.086264,0.011703,0.932462,
-2.677945,2.966920,-1.146603,1.584567,-2.524461,2.677945,-0.037601,0.947172,-1.258540,2.677945,0.141218,0.807346,-29.000000,6.000000,-4.588235,9.592046,-45.000000,27.000000,-7.882353,18.261580,0.000000,52.697249,14.662122,16.895593,-14.676007,22.361797,-0.128847,8.661819,-10.218261,8.325367,-0.762060,5.740632,-2.822433,2.500682,0.051476,1.205805,
-2.976444,3.141593,0.438612,1.791758,-2.950028,6.085790,-0.001294,0.619351,-2.943078,7.279311,0.014061,0.626270,-62.000000,59.000000,0.262009,12.281829,-57.000000,55.000000,0.052402,14.582098,0.000000,70.235319,12.111293,14.704621,-29.454507,31.512108,0.004772,8.562773,-26.185248,23.642433,-0.119882,6.957558,-3.042895,2.838429,-0.001779,0.853611,
-3.112189,3.141593,0.219978,1.798226,-3.926991,5.262242,0.034930,0.610846,-5.468884,5.296744,0.037496,0.608709,-87.000000,89.000000,0.107242,15.664400,-78.000000,74.000000,-0.016713,15.400094,0.000000,93.605555,14.397110,16.582589,-38.131001,36.806712,0.052538,9.766969,-37.410527,35.571988,-0.036365,8.180671,-3.000444,3.001040,-0.007170,1.014344,
-3.024484,3.141593,0.066894,1.950379,-2.776802,5.695183,0.091210,0.941629,-5.990598,5.692233,0.058848,1.075344,-90.000000,77.000000,-0.375000,21.264785,-59.000000,41.000000,0.238636,12.785583,0.000000,98.898938,15.313852,19.458994,-40.703041,27.371573,-0.468972,11.226274,-31.686988,26.273937,0.103486,8.689666,-2.924916,3.042895,0.024352,1.048140,
-2.976444,3.141593,0.134269,1.834138,-3.887523,4.124386,0.030846,0.627720,-3.777652,3.991995,0.020429,0.578811,-64.000000,62.000000,-0.520468,17.745369,-64.000000,63.000000,-0.339181,19.164048,0.000000,81.835200,18.541829,18.350076,-33.400952,34.014026,-0.122694,11.148963,-28.990829,26.749785,-0.000205,9.285474,-2.699059,3.042895,-0.011933,0.938047,
-0.588003,1.570796,0.221961,0.935432,-0.068374,1.570796,0.549808,0.890736,0.053844,1.423796,0.738820,0.968702,0.000000,3.000000,1.666667,1.527525,-2.000000,0.000000,-0.666667,1.154701,0.000000,3.605551,1.868517,1.806368,-1.000000,-0.802776,-0.901388,0.139459,-0.098612,-0.098612,-0.098612,0.000000,-0.246525,0.785398,0.277625,0.516157,
-2.999696,2.475623,-0.221059,1.578573,-0.225432,0.277680,-0.000559,0.089432,-0.078179,0.032585,-0.001545,0.019083,-21.000000,22.000000,-0.230769,9.390666,-50.000000,60.000000,0.538462,24.436417,2.000000,61.392182,19.225896,17.356829,-21.248809,25.696091,-0.203311,11.207790,-22.892790,23.472450,-0.373710,9.962405,-1.704956,1.405541,-0.021291,0.719993,
-3.075024,3.141593,-0.120384,1.919114,-2.143195,5.497787,0.060866,0.703394,-2.909769,5.818774,0.055979,0.695658,-29.000000,73.000000,-0.067073,10.656448,-60.000000,65.000000,0.091463,16.741196,0.000000,87.920419,13.057032,14.910012,-39.929080,30.683676,0.038912,9.364304,-33.180371,28.411651,-0.034662,8.101100,-3.042895,2.909769,0.028357,0.971593,
-2.976444,3.141593,0.573190,1.826425,-3.141593,3.019103,0.061960,0.597172,-4.420932,2.050940,0.007262,0.608793,-36.000000,46.000000,0.714286,14.771000,-48.000000,59.000000,0.642857,15.763801,0.000000,65.795137,15.350337,15.137459,-18.073041,28.866439,-0.284127,7.774866,-22.481855,16.337836,0.035837,6.078304,-1.570796,3.019103,0.003179,0.781568,
-2.944197,3.141593,0.298128,1.857165,-2.677945,5.695183,0.003921,0.747330,-2.685392,5.722557,0.036052,0.730696,-50.000000,76.000000,-0.563830,16.786168,-60.000000,83.000000,0.148936,21.468636,0.000000,96.829747,17.141036,21.119827,-45.914874,40.127656,0.025046,11.437223,-30.135487,32.138760,-0.114508,9.339617,-2.787280,2.847591,-0.007851,0.890394,
-3.086094,3.141593,0.158669,1.871971,-1.167526,4.068888,0.028767,0.486650,-1.705362,4.203637,0.014268,0.387748,-71.000000,45.000000,-0.005376,12.257374,-89.000000,61.000000,0.037634,16.957297,0.000000,91.049437,13.280109,16.139393,-37.226949,37.726949,-0.006260,9.436145,-37.476949,26.021866,-0.027789,8.119768,-3.082378,2.980717,-0.017662,1.078193,
-2.927532,3.141593,0.162427,2.326355,-1.885171,5.497787,0.230346,1.387845,-2.334696,5.519499,0.202603,1.446572,-11.000000,14.000000,-2.421053,5.347022,-26.000000,29.000000,1.473684,12.047906,0.000000,29.529646,9.502219,9.322759,-14.008618,12.528755,-0.368214,6.314047,-12.616013,8.890310,-0.238345,5.510473,-2.980717,2.980717,0.151432,1.551899,
-2.936197,3.141593,0.442036,2.126512,-1.666081,0.785398,-0.075502,0.438513,-1.182458,0.880683,0.008181,0.297162,-24.000000,45.000000,-1.088889,12.781062,-50.000000,29.000000,-2.533333,11.858254,0.000000,67.268120,11.857302,12.959901,-18.328832,23.509832,-0.173839,6.715531,-20.919332,12.550489,0.019813,5.530524,-3.019103,2.808480,-0.031931,1.024339,
-3.111299,3.141593,0.226749,1.913452,-4.712389,4.712389,-0.006052,0.590562,-9.424778,4.712389,-0.016279,0.726977,-61.000000,75.000000,0.179104,19.853528,-67.000000,63.000000,0.130597,15.707584,0.000000,91.263355,17.050340,18.685212,-38.101069,36.137428,0.028131,10.173544,-29.181961,23.805162,-0.015104,7.949790,-3.046540,3.066237,0.001415,0.978360,
-3.037800,3.141593,0.689241,1.865628,-4.712389,3.141593,-0.071149,1.011912,-5.497787,7.853982,-0.068083,1.659028,-45.000000,18.000000,-2.833333,10.325208,-21.000000,35.000000,2.145833,9.250623,0.000000,45.705580,9.221946,10.873424,-9.983768,11.101802,-0.073968,4.722899,-10.542785,6.904388,-0.016410,3.496336,-2.614212,2.997710,0.039274,0.871144,
-2.356194,3.141593,-0.268463,1.449310,-3.887523,4.712389,0.088280,1.491656,-6.081056,4.712389,0.194133,2.241400,-22.000000,55.000000,6.500000,17.869626,-49.000000,43.000000,-3.111111,19.408576,0.000000,68.600292,15.650700,22.173116,-31.098584,24.071707,0.266173,12.009040,-16.881896,26.023795,-0.000514,9.882172,-2.748894,2.356194,0.040865,0.957139,
-2.819842,2.356194,0.031910,1.692010,-0.818403,0.277680,-0.033178,0.284281,-0.173306,0.068232,-0.003692,0.063636,-4.000000,5.000000,0.818182,2.960344,-52.000000,24.000000,-4.272727,20.080293,1.000000,52.239832,13.168833,15.557635,-13.372367,19.319181,1.162951,8.882743,-16.345774,7.049792,-0.958574,7.016048,-2.588018,1.249046,-0.051292,0.943762,
-2.736701,3.141593,0.020999,2.074303,-1.188596,0.815711,-0.038927,0.398831,-0.397802,0.134098,-0.018308,0.115583,-25.000000,7.000000,-5.866667,8.782016,-43.000000,40.000000,-1.266667,20.947099,1.000000,47.169906,18.810938,13.242866,-20.368928,13.736095,-0.596347,9.930150,-15.407098,10.868501,-1.311732,8.001059,-2.008825,2.447132,0.140122,1.318015,
-3.054854,3.141593,0.335929,1.759848,-4.712389,5.300392,0.046445,0.839710,-4.847337,5.325784,0.032554,0.769911,-66.000000,77.000000,0.705521,16.419626,-53.000000,39.000000,-0.042945,14.704643,0.000000,80.653580,15.197128,15.935966,-33.154593,32.379586,-0.114991,9.029421,-28.992748,24.278553,0.004061,7.274391,-2.800197,2.909769,0.012627,0.933092,
-2.553590,3.141593,0.079703,2.180113,-0.406886,0.715285,-0.000224,0.188857,-0.115016,0.174152,0.000014,0.049344,-45.000000,16.000000,-6.095238,14.159466,-23.000000,20.000000,-1.809524,9.124796,1.000000,45.705580,13.074244,12.112694,-15.763932,12.246188,-0.496939,6.763404,-9.329719,13.167056,-0.027987,5.839201,-1.467048,1.474599,-0.117511,0.584516,
-2.944197,3.141593,0.333988,2.048902,-0.659425,6.085790,0.501072,1.863364,-0.135108,6.745215,0.661349,2.138077,-34.000000,61.000000,5.636364,28.000974,-18.000000,42.000000,5.545455,17.287936,0.000000,74.060786,24.876461,21.702025,-29.530393,15.391308,-2.163909,12.916723,-22.460850,14.274798,-0.910628,11.216055,-2.807133,3.042895,0.117946,1.472178,
-3.030935,3.141593,0.013668,1.652818,-1.125668,1.409921,0.001613,0.309306,-1.389664,1.232320,0.009372,0.209135,-38.000000,23.000000,-0.385185,6.181321,-53.000000,56.000000,0.022222,14.959381,0.000000,56.008928,10.976489,11.864205,-20.357760,23.542419,0.110537,6.645502,-21.950090,21.795640,0.055574,5.542246,-2.917637,2.169701,-0.025718,0.944445,
-2.896614,3.141593,0.228545,1.773751,-1.470064,1.819662,0.041488,0.424634,-1.601806,0.826459,-0.010292,0.321389,-15.000000,18.000000,0.015385,5.810799,-56.000000,43.000000,-0.615385,14.425122,0.000000,56.035703,10.666006,11.255805,-23.545715,21.498649,-0.102813,7.911654,-22.522182,13.032579,0.000598,6.959240,-2.650196,2.034444,-0.023257,0.973932,
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
-3.124051,3.141593,0.223680,1.786660,-2.819842,5.695183,-0.020964,0.641251,-2.718096,7.100345,0.009198,0.638714,-71.000000,51.000000,-0.194690,15.530534,-40.000000,54.000000,0.296460,12.968190,0.000000,72.249567,12.897012,15.570022,-29.271563,28.713497,-0.050595,7.527155,-24.784032,20.592887,0.025782,5.697270,-2.962207,3.067028,0.015656,0.959379,
-3.108818,3.141593,0.208562,1.934457,-4.712389,4.712389,0.017092,0.734809,-7.068583,7.853982,0.013307,0.956046,-69.000000,77.000000,0.441964,18.379073,-42.000000,44.000000,-0.227679,13.629858,0.000000,77.414469,15.606250,16.708215,-26.703946,29.220143,-0.030202,9.161346,-19.336686,21.065055,-0.001663,7.235502,-3.069413,2.909769,0.007901,0.901912,
-3.113822,3.141593,-0.154504,1.683280,-4.023465,1.900095,-0.093078,0.674779,-4.036581,1.341155,-0.080075,0.652113,-45.000000,51.000000,-0.333333,11.733469,-54.000000,86.000000,0.000000,18.858655,0.000000,86.700634,14.297095,16.954877,-32.024272,34.490295,-0.021814,9.389958,-30.858048,20.309227,-0.010143,7.592747,-2.932404,2.480495,0.010909,0.860888,
-2.944197,3.141593,0.348263,1.879334,-4.712389,2.418372,-0.100264,0.925025,-7.130761,1.203337,-0.160130,1.060426,-41.000000,52.000000,-0.078125,14.497186,-61.000000,34.000000,-0.328125,14.898657,0.000000,80.156098,13.327232,15.868824,-28.412145,36.472498,-0.003968,9.765634,-24.069201,16.433473,0.002016,7.757073,-3.042895,3.042895,0.021567,1.117487,
-1.570796,-0.785398,-1.178097,0.555360,-0.392699,-0.392699,-0.392699,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.392699,-0.392699,-0.392699,0.000000,
-3.075024,3.141593,0.358430,1.858655,-2.602576,2.107444,-0.005905,0.400934,-1.205328,1.927725,0.009164,0.250490,-47.000000,72.000000,-0.114458,13.320939,-49.000000,32.000000,0.409639,10.679390,0.000000,75.286121,11.890114,12.224858,-25.601466,21.810357,0.031177,7.146166,-23.222114,17.960252,-0.032023,5.692692,-2.971587,3.108309,0.004729,1.038107,
-2.498092,3.141593,0.536318,1.761823,-3.141593,1.820256,-0.026229,0.571645,-2.743070,1.318084,-0.011309,0.414498,-44.000000,64.000000,1.033708,14.372045,-53.000000,75.000000,0.449438,19.148944,0.000000,82.462113,15.823242,17.924915,-39.428281,28.158474,-0.069838,11.028376,-27.601746,21.508499,0.037718,8.954367,-2.491994,2.730384,0.010453,0.978362,
-3.129828,3.141593,0.119322,1.944978,-1.022182,2.863293,0.048497,0.394321,-0.255096,2.736297,0.047752,0.353235,-57.000000,66.000000,-1.471545,19.493305,-44.000000,28.000000,0.243902,10.955455,0.000000,70.228199,16.614945,14.964456,-17.723440,23.011823,-0.098160,8.481923,-19.524175,13.209252,0.042318,6.639153,-2.944197,2.915121,0.021994,0.993797,
-3.009041,3.141593,0.173834,1.947351,-2.602576,3.700192,0.040685,0.599359,-1.163908,3.783092,0.050302,0.508484,-34.000000,56.000000,0.222826,13.904409,-45.000000,40.000000,-0.375000,13.885387,0.000000,60.605280,13.627812,14.127836,-22.753947,24.829418,-0.066575,8.028721,-21.466012,20.962483,-0.042024,6.674797,-3.075317,3.067148,0.033062,0.978966,
-3.105894,1.695151,-1.048647,1.409785,-1.666081,0.574448,-0.086942,0.378299,-0.485564,0.338892,-0.013213,0.137405,-43.000000,33.000000,0.076923,16.617877,-11.000000,23.000000,-0.192308,6.782443,0.000000,44.384682,11.960460,13.169104,-16.949908,17.720205,0.158531,8.365928,-14.727044,13.168560,-0.236632,7.107663,-1.235536,2.315674,-0.004211,0.786740,
-2.812543,3.141593,0.512418,1.908025,-0.270625,1.513900,0.065647,0.321778,-0.060556,0.758263,0.040009,0.160734,-29.000000,45.000000,-0.038462,15.172293,-20.000000,20.000000,1.653846,8.569445,0.000000,49.244289,12.617672,11.870388,-20.012372,15.566048,-0.065649,7.339521,-16.616381,10.125353,-0.139707,6.214658,-2.977068,1.808937,-0.013505,1.008390,
-3.101614,3.141593,0.076228,1.942893,-1.820703,6.085790,0.051389,0.665650,-1.231457,6.110178,0.051445,0.604968,-59.000000,83.000000,1.217391,19.261717,-50.000000,30.000000,-0.347826,12.066369,0.000000,85.615419,15.650749,16.466131,-25.622661,40.746157,-0.134327,10.313204,-29.076047,25.242514,-0.041941,8.604569,-3.006181,3.042895,0.016391,1.089691,
-2.944197,3.141593,-0.384534,1.629313,-1.177300,0.974308,-0.044759,0.360972,-0.515675,0.363594,-0.022330,0.161928,-30.000000,24.000000,0.266667,9.299363,-36.000000,31.000000,-1.400000,12.425225,0.000000,36.891733,11.187550,10.653091,-12.763932,16.012220,-0.448201,7.250132,-14.088872,14.388076,0.155093,6.430652,-2.102645,2.079136,-0.062050,0.827966,
-3.064821,3.141593,-0.348930,1.973722,-0.678210,0.363221,-0.004599,0.220789,-0.133342,0.032860,-0.006300,0.039475,-48.000000,32.000000,-4.285714,18.353070,-63.000000,17.000000,-7.928571,19.332970,1.000000,79.202273,18.880803,20.351174,-30.087988,21.216360,-0.281781,12.617440,-25.652174,14.544766,-0.048881,10.873517,-2.748894,2.289268,-0.001821,1.346752,
-3.061763,3.141593,0.210844,1.805082,-3.432499,2.356194,-0.023024,0.546099,-2.706723,2.427143,-0.009061,0.460152,-62.000000,56.000000,-0.400000,13.732871,-65.000000,90.000000,0.117949,15.542474,0.000000,106.000000,12.598803,16.455607,-47.000000,31.754350,-0.285397,8.812291,-26.548263,39.075858,0.074292,6.877500,-3.059018,2.936529,-0.008828,0.917820,
-2.896614,3.141593,0.435481,1.718955,-3.141593,3.141593,-0.020458,0.994369,-2.988943,3.126610,0.092092,1.032205,-10.000000,11.000000,0.812500,3.559970,-3.000000,18.000000,1.843750,4.212955,0.000000,18.681542,3.530004,4.663691,-5.309642,7.514693,-0.034875,2.503417,-4.440983,3.507347,-0.015545,1.889740,-2.517070,2.927548,-0.024336,0.874208,
-2.819842,3.141593,-0.036025,1.829287,-2.602576,2.356194,-0.024086,0.613959,-2.720488,2.128682,0.023995,0.579203,-23.000000,27.000000,-0.716216,6.634324,-92.000000,48.000000,-0.905405,19.471207,0.000000,92.347171,12.246218,16.506632,-29.403076,39.597112,0.047008,9.385906,-34.500094,21.033017,-0.080485,7.626337,-2.980717,2.356194,-0.022506,0.975797,
